job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
hash_iter_begin,TRUE,516,2479,38,0,6,79,1.17,1.17,0.98,0.05,0.01,0.04,2.55,0
hash_iter_begin_done,TRUE,939,4167,70,0,7,82,1.29,1.29,1.93,0.05,0.01,0.06,3.97,0
hash_iter_begin_done2,0,0,0,0,0,4,81,0,0,0,0.05,0,0,0,0
hash_iter_begin2,0,0,0,0,0,3,78,0,0,0,0.04,0,0,0,0
hash_iter_delete,TRUE,224,2058,12,0,6,84,20.61,20.61,0.6,0.05,0.01,0.09,21.59,0
hash_iter_done,TRUE,207,1130,6,0,6,94,0.18,0.18,0.42,0.05,0.01,0.03,0.71,0
hash_iter_done2,0,0,0,0,0,3,93,0,0,0,0.05,0,0,0,0
hash_iter_next,TRUE,277,1565,15,0,7,95,1.23,1.23,0.54,0.05,0.01,0.04,2.02,0
hash_iter_next2,0,0,0,0,0,4,94,0,0,0,0.05,0,0,0,0
hash_ptr,TRUE,6,30,0,0,0,20,0.01,0.01,0,0.02,0,0,0.02,0
hash_string,TRUE,183,785,24,2,24,4,0.25,0.25,0.08,0.02,0,0.01,0.38,0
hash_table_clean_up,TRUE,307,1605,28,0,6,35,0.37,0.37,0.47,0.03,0.01,0.05,1.1,0
hash_table_clear,TRUE,316,1816,28,0,6,58,0.81,0.81,0.55,0.03,0.01,0.06,1.62,0
hash_table_create,TRUE,897,4923,77,34,48,41,4.94,4.94,2.52,0.05,0.01,0.12,9.06,0
hash_table_eq,TRUE,5711,23458,599,0,17,97,10.27,10.27,29.73,0.12,0.01,0.64,58.3,0
hash_table_find,TRUE,739,3277,74,0,11,62,13.78,13.78,1.77,0.04,0.01,0.06,16.34,0
hash_table_find2,0,0,0,0,0,8,61,0,0,0,0.04,0,0,0,0
hash_table_foreach,0,0,0,0,0,0,44,0,0,0,0.04,0,0,0,0
hash_table_get_entry_count,TRUE,73,620,3,0,3,45,0.08,0.08,0.11,0.03,0.01,0.02,0.24,0
hash_table_get_entry_count2,TRUE,49,480,0,0,0,44,0.03,0.03,0.2,0.02,0.01,0.02,0.27,0
hash_table_init_bounded,TRUE,127,2446,2,25,27,0,0.57,0.57,0.18,0.02,0.01,0.07,0.96,0
hash_table_init_unbounded,TRUE,132,2383,24,0,24,0,1.12,1.12,0.18,0.02,0.01,0.07,1.5,0
hash_table_move,TRUE,181,1016,3,37,40,6,0.1,0.1,0.15,0.03,0.01,0.03,0.4,0
hash_table_put,TRUE,858,4633,81,14,32,43,2.53,2.53,2.46,0.05,0.01,0.1,6.46,0
hash_table_remove,TRUE,532,4135,54,0,13,76,8.52,8.52,1.57,0.05,0.01,0.21,11.2,0
hash_table_swap,TRUE,135,1079,6,0,6,86,0.26,0.26,0.37,0.04,0.01,0.05,0.74,0
is_power_of_two,TRUE,7,38,0,0,0,0,0.01,0.01,0.01,0.01,0,0.01,0.02,0
linked_list_back,TRUE,252,1557,21,0,21,12,1.06,1.06,0.28,0.05,0.01,0.04,1.48,0
linked_list_begin,TRUE,251,1595,21,0,21,12,1.15,1.15,0.25,0.05,0.01,0.04,1.54,0
linked_list_end,TRUE,248,1537,21,0,21,12,1.07,1.07,0.24,0.05,0,0.04,1.45,0
linked_list_front,TRUE,330,1962,33,0,33,12,1.87,1.87,0.39,0.05,0.01,0.05,2.48,0
linked_list_init,TRUE,39,154,0,0,0,0,0.01,0.01,0.02,0.01,0,0.01,0.04,0
linked_list_insert_after,TRUE,34,142,1,0,1,0,0.01,0.01,0.03,0.01,0.01,0.01,0.06,0
linked_list_insert_before,TRUE,34,142,1,0,1,0,0.01,0.01,0.03,0.01,0.01,0.01,0.05,0
linked_list_next,TRUE,36,147,0,0,0,8,0.01,0.01,0.03,0.01,0.01,0.01,0.06,0
linked_list_node_reset,TRUE,8,65,0,0,0,2,0.09,0.09,0.01,0.01,0.01,0.01,0.1,0
linked_list_pop_back,TRUE,499,2871,56,0,65,0,2.96,2.96,0.61,0.06,0.01,0.06,3.91,0
linked_list_pop_front,TRUE,499,2923,56,0,65,0,3.57,3.57,0.65,0.06,0.01,0.07,4.6,0
linked_list_prev,TRUE,36,147,0,0,0,8,0.01,0.01,0.03,0.01,0.01,0.01,0.05,0
linked_list_push_back,TRUE,487,2694,50,0,59,0,0.9,0.9,0.67,0.06,0.01,0.06,1.93,0
linked_list_push_front,TRUE,510,2956,53,0,62,0,2.3,2.3,0.73,0.06,0.01,0.07,3.4,0
linked_list_rbegin,TRUE,338,1963,33,0,33,12,0.68,0.68,0.34,0.05,0.01,0.04,1.2,0
linked_list_remove,TRUE,34,155,2,0,2,0,0.02,0.02,0.03,0.01,0.01,0.01,0.07,0
linked_list_rend,TRUE,269,1659,23,0,23,12,1.35,1.35,0.29,0.05,0.01,0.04,1.81,0
linked_list_swap_contents,TRUE,1278,10420,124,0,134,24,8.9,8.9,11.36,0.12,0.01,0.96,25.84,0
mul_size_checked,TRUE,28,147,0,0,0,0,0.17,0.17,0.01,0.01,0.01,0.01,0.19,0
mul_size_saturating,TRUE,34,188,0,0,0,0,0.17,0.17,0.01,0.01,0.01,0.01,0.19,0
nospec_mask,TRUE,14,84,0,0,0,0,0.02,0.02,0.01,0.01,0.01,0.01,0.04,0
priority_queue_capacity,TRUE,281,1198,0,6,6,3,0.42,0.42,0.1,0.05,0.01,0.02,0.59,0
priority_queue_clean_up,TRUE,106,486,0,1,4,2,0.01,0.01,0.03,0.03,0,0.01,0.07,0
priority_queue_init_dynamic,TRUE,82,328,0,0,0,6,0.27,0.27,0.02,0.03,0.01,0.01,0.31,0
priority_queue_init_static,TRUE,47,208,0,0,0,2,0.33,0.33,0.02,0.03,0.01,0.01,0.37,0
priority_queue_size,TRUE,285,1218,0,6,6,3,0.43,0.43,0.1,0.05,0.01,0.02,0.6,0
priority_queue_top,TRUE,285,1221,0,6,6,3,0.44,0.44,0.11,0.05,0.01,0.02,0.6,0
ptr_eq,TRUE,6,30,0,0,0,0,0.01,0.01,0,0.01,0,0,0.02,0
ring_buffer_acquire_up_to2,TRUE,381,1564,0,0,0,0,8.36,8.36,1.1,0.06,0.01,0.03,9.58,0
ring_buffer_acquire2,TRUE,377,1494,0,0,0,0,2.85,2.85,0.93,0.05,0.01,0.02,3.89,0
ring_buffer_buf_belongs_to_pool2,TRUE,322,1238,0,0,0,0,14.26,14.26,0.62,0.04,0.01,0.02,14.96,0
ring_buffer_clean_up,TRUE,60,267,0,0,0,0,0.01,0.01,0.04,0.02,0.01,0.01,0.07,0
ring_buffer_init,TRUE,68,272,0,0,0,0,0.13,0.13,0.04,0.01,0.01,0.01,0.19,0
ring_buffer_release2,TRUE,286,1122,0,0,0,0,13.99,13.99,0.69,0.05,0.01,0.01,14.77,0
round_up_to_power_of_two,TRUE,26,638,0,0,0,0,0.12,0.12,0.01,0.01,0,0.02,0.16,0
string_bytes,TRUE,24,186,3,0,3,6,0.09,0.09,0.02,0.01,0.01,0.01,0.13,0
string_compare,TRUE,334,2035,43,0,23,6,4.05,4.05,0.22,0.02,0.01,0.04,4.42,0
string_destroy,TRUE,27,196,3,0,3,2,0.07,0.07,0.02,0.01,0,0.01,0.11,0
string_destroy_secure,TRUE,46,347,2,4,6,3,0.07,0.07,0.02,0.01,0.01,0.01,0.12,0
string_eq,TRUE,338,2001,47,0,27,6,3.32,3.32,0.23,0.02,0.01,0.04,3.71,0
string_eq_byte_buf,TRUE,387,2005,23,18,21,2,2.09,2.09,0.32,0.03,0.01,0.03,2.59,0
string_eq_byte_buf_ignore_case,TRUE,336,3221,21,13,14,2,1.88,1.88,0.37,0.03,0.01,0.04,2.47,0
string_eq_byte_cursor,TRUE,329,1793,24,7,20,4,2.42,2.42,0.25,0.03,0.01,0.03,2.79,0
string_eq_byte_cursor_ignore_case,TRUE,396,4450,21,25,14,2,4.25,4.25,0.31,0.02,0.01,0.05,4.79,0
string_eq_c_str,TRUE,440,2271,10,19,14,4,1.61,1.61,0.07,0.02,0.01,0.02,1.76,0
string_eq_c_str_ignore_case,TRUE,429,4830,9,19,13,4,3.29,3.29,0.06,0.02,0.01,0.04,3.44,0
string_eq_ignore_case,TRUE,401,4871,52,2,22,4,2.23,2.23,0.42,0.02,0.01,0.07,3.04,0
string_new_from_array,TRUE,115,987,4,16,20,0,2.01,2.01,0.06,0.02,0.01,0.02,2.13,0
string_new_from_c_str,TRUE,301,1626,4,29,18,20,3.75,3.75,0.06,0.02,0.01,0.02,3.88,0
string_new_from_string,TRUE,147,1418,22,2,24,12,3.37,3.37,0.08,0.02,0.01,0.03,3.55,0
