job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_buf_append_with_lookup,TRUE,337,1595,10,10,0,0,0.20,0.10,0.05,0,0.01,0.02,0.23,0
array_list_swap_contents,TRUE,323,1639,0,6,0,0,1.11,1.06,0.03,0,0.01,0.02,1.14,0
array_list_shrink_to_fit,TRUE,247,1247,6,5,0,0,1.66,1.60,0.02,0,0.01,0.03,1.68,0
array_list_set_at,TRUE,273,1518,2,9,0,0,1.94,1.83,0.03,0,0.01,0.05,1.96,0
array_list_pop_front_n,TRUE,211,1059,4,3,0,0,2.32,2.27,0.02,0,0.01,0.02,2.33,0
byte_buf_clean_up,TRUE,62,303,0,0,0,0,0.03,0.01,0.01,0,0.01,0.01,0.04,0
byte_buf_clean_up_secure,TRUE,71,346,0,0,0,0,0.03,0.01,0.01,0,0.01,0.01,0.03,0
byte_buf_cat,TRUE,658,3041,6,16,0,0,0.37,0.21,0.09,0,0.01,0.02,0.41,0
byte_buf_eq_c_str,TRUE,112,637,0,11,0,0,0.10,0.09,0.01,0,0,0.01,0.11,0
byte_buf_eq_c_str_ignore_case,TRUE,112,637,0,11,0,0,0.10,0.09,0.00,0,0,0.01,0.11,0
array_list_push_front,TRUE,278,1513,6,9,0,0,2.67,2.59,0.03,0,0.01,0.04,2.70,0
byte_buf_from_array,TRUE,56,268,0,0,0,0,0.03,0.01,0.01,0,0.01,0.01,0.03,0
byte_buf_from_empty_array,TRUE,56,268,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
array_list_push_back,TRUE,277,1530,2,9,0,0,3.13,3.04,0.03,0,0.01,0.05,3.15,0
byte_buf_init,TRUE,71,349,0,0,0,0,0.02,0.02,0.01,0,0.01,0.01,0.04,0
byte_buf_from_c_str,TRUE,335,1543,0,33,0,0,0.43,0.40,0.01,0,0.01,0.01,0.44,0
byte_buf_init_copy_from_cursor,TRUE,129,646,2,2,0,0,0.12,0.08,0.01,0,0.01,0.03,0.14,0
byte_buf_reserve,TRUE,124,567,0,4,0,0,0.06,0.02,0.00,0,0.01,0.02,0.07,0
byte_buf_reserve_relative,TRUE,217,1008,0,4,0,0,0.05,0.03,0.02,0,0.01,0.01,0.06,0
byte_buf_reset,TRUE,78,375,0,2,0,0,0.07,0.05,0.01,0,0.01,0.01,0.08,0
byte_buf_eq_ignore_case,TRUE,460,3800,0,28,0,0,0.96,0.79,0.09,0,0.01,0.03,0.99,0
