job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
byte_cursor_read,TRUE,96,474,6,1,7,0,0.20,0.19,0.00,0.01,0.01,0.01,0.21,0
byte_cursor_read_be16,TRUE,56,321,2,1,3,2,0.04,0.03,0.00,0.01,0.01,0.01,0.04,0
byte_cursor_read_be32,TRUE,56,344,2,1,3,2,0.04,0.03,0.01,0.01,0.01,0.01,0.05,0
byte_cursor_read_and_fill_buffer,TRUE,130,621,7,1,8,0,0.18,0.16,0.01,0.02,0.01,0.01,0.18,0
byte_cursor_read_be64,TRUE,56,391,2,1,3,2,0.07,0.06,0.01,0.01,0.01,0.01,0.08,0
byte_cursor_read_u8,TRUE,64,329,2,1,3,2,0.04,0.03,0.01,0.01,0.01,0.01,0.05,0
byte_cursor_right_trim_pred,TRUE,108,524,0,14,4,0,0.03,0.02,0.01,0.01,0.01,0.01,0.04,0
byte_cursor_satisfies_pred,TRUE,84,455,0,3,4,0,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0
byte_cursor_trim_pred,TRUE,213,1019,10,4,5,0,0.08,0.06,0.01,0.01,0.01,0.01,0.09,0
hash_ptr,TRUE,6,30,0,0,0,78,0.01,0.01,0.01,0.01,0,0.01,0.01,0
hash_string,TRUE,175,730,24,2,84,4,0.04,0.03,0.01,0.02,0,0.01,0.05,0
hash_array_ignore_case,TRUE,107,440,10,1,1,0,0.03,0.02,0.01,0.01,0.00,0.01,0.03,0
hash_byte_cursor_ptr_ignore_case,TRUE,64,292,0,0,1,0,0.01,0.01,0.01,0.01,0.00,0.01,0.02,0
hash_byte_cursor_ptr,TRUE,143,586,0,21,84,0,0.03,0.02,0.01,0.03,0.00,0.01,0.04,0
hash_c_string,TRUE,423,1724,3,54,102,0,0.15,0.13,0.01,0.03,0,0.01,0.16,0
hash_callback_string_destroy,TRUE,21,175,2,0,2,6,0.03,0.02,0.00,0.01,0,0.01,0.03,0
hash_iter_begin,TRUE,491,2595,37,1,6,79,0.52,0.48,0.01,0.02,0.01,0.02,0.54,0
hash_iter_begin_done,TRUE,959,4177,69,1,7,82,0.58,0.49,0.03,0.03,0.01,0.03,0.61,0
hash_iter_next,TRUE,235,1456,15,0,7,95,0.57,0.53,0.01,0.03,0.01,0.02,0.57,0
hash_iter_done,TRUE,141,917,6,0,6,94,0.21,0.18,0.01,0.03,0.01,0.02,0.22,0
hash_table_get_entry_count,TRUE,66,595,3,0,3,45,0.09,0.06,0.01,0.02,0.01,0.02,0.10,0
hash_table_move,TRUE,175,998,3,37,40,6,0.10,0.08,0.01,0.02,0.01,0.02,0.11,0
hash_callback_c_str_eq,TRUE,513,2756,2,32,4,18,2.67,2.61,0.01,0.01,0.01,0.05,2.69,0
hash_iter_delete,TRUE,161,1967,12,0,6,84,1.72,1.64,0.01,0.03,0.01,0.07,1.74,0
